fid,OBJECTID,FEATURE,NAME,ST_ABBREV,FIPS,PLACE_FIPS,geo_id,city_name,city_pop,fid_2,CSAFP,GEOID,GEOIDFQ,NAME_2,NAMELSAD,LSAD,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,csa_name,csa_pop
"26014","26014","100,000 - 249,999",Simi Valley,CA,"06111","72016","0672016","Simi Valley, California","125100","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26024","26024","50,000 - 99,999",Camarillo,CA,"06111","10046","0610046","Camarillo, California","69514","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26098","26098","50,000 - 99,999",Apple Valley,CA,"06071","02364","0602364","Apple Valley, California","75040","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26148","26148","100,000 - 249,999",Thousand Oaks,CA,"06111","78582","0678582","Thousand Oaks, California","123458","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26181","26181","50,000 - 99,999",Hesperia,CA,"06071","33434","0633434","Hesperia, California","100631","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26236","26236","50,000 - 99,999",Santa Fe,NM,"35049","70500","3570500","Santa Fe, New Mexico","89157","107","105","105",330M700US105,"Albuquerque-Santa Fe-Los Alamos, NM","Albuquerque-Santa Fe-Los Alamos, NM CSA",M0,G3100,"61671595819","183599269","+35.6438233","-106.0299689","Albuquerque-Santa Fe-Los Alamos, NM","1168363"
"26297","26297","100,000 - 249,999",Burbank,CA,"06037","08954","0608954","Burbank, California","102768","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26364","26364","100,000 - 249,999",Glendale,CA,"06037","30000","0630000","Glendale, California","187032","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26381","26381","100,000 - 249,999",Columbia,SC,"45079","16000","4516000","Columbia, South Carolina","142083","57","192","192",330M700US192,"Columbia-Sumter-Orangeburg, SC","Columbia-Sumter-Orangeburg, SC CSA",M0,G3100,"15811497040","482338628","+33.9767061","-080.9852264","Columbia-Sumter-Orangeburg, SC","1084112"
"26390","26390","100,000 - 249,999",Pasadena,CA,"06037","56000","0656000","Pasadena, California","133573","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26494","26494","50,000 - 99,999",Alhambra,CA,"06037","00884","0600884","Alhambra, California","79798","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26514","26514","50,000 - 99,999",Santa Monica,CA,"06037","70000","0670000","Santa Monica, California","89939","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26535","26535","1,000,000 - 9,999,999",Los Angeles,CA,"06037","44000","0644000","Los Angeles, California","3820963","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26538","26538","50,000 - 99,999",Edmond,OK,"40109","23200","4023200","Edmond, Oklahoma","98113","162","416","416",330M700US416,"Oklahoma City-Shawnee, OK","Oklahoma City-Shawnee, OK CSA",M0,G3100,"16315673373","195986460","+35.4002683","-097.4330755","Oklahoma City-Shawnee, OK","1551717"
"26575","26575","50,000 - 99,999",Baldwin Park,CA,"06037","03666","0603666","Baldwin Park, California","68799","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26585","26585","100,000 - 249,999",El Monte,CA,"06037","22230","0622230","El Monte, California","103782","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26625","26625","100,000 - 249,999",West Covina,CA,"06037","84200","0684200","West Covina, California","105617","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26631","26631",no data,East Los Angeles,CA,"06037","20802","0620802","East Los Angeles CDP, California","106903","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26663","26663","500,000 - 999,999",Memphis,TN,"47157","48000","4748000","Memphis, Tennessee","618655","80","368","368",330M700US368,"Memphis-Clarksdale-Forrest City, TN-MS-AR","Memphis-Clarksdale-Forrest City, TN-MS-AR CSA",M0,G3100,"15979547323","404794546","+34.9369017","-089.9819536","Memphis-Clarksdale-Forrest City, TN-MS-AR","1377852"
"26675","26675","50,000 - 99,999",Upland,CA,"06071","81344","0681344","Upland, California","78707","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26679","26679","100,000 - 249,999",Rancho Cucamonga,CA,"06071","59451","0659451","Rancho Cucamonga, California","174403","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26705","26705","100,000 - 249,999",Inglewood,CA,"06037","36546","0636546","Inglewood, California","102857","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26725","26725","100,000 - 249,999",Huntsville,AL,"01089","37000","0137000","Huntsville, Alabama","227571","136","290","290",330M700US290,"Huntsville-Decatur-Albertville, AL-TN","Huntsville-Decatur-Albertville, AL-TN CSA",M0,G3100,"11780879251","414636558","+34.6273613","-086.6168274","Huntsville-Decatur-Albertville, AL-TN","895383"
"26736","26736","100,000 - 249,999",Pomona,CA,"06037","58072","0658072","Pomona, California","145489","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26758","26758","100,000 - 249,999",Ontario,CA,"06071","53896","0653896","Ontario, California","182432","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26770","26770","50,000 - 99,999",Rialto,CA,"06071","60466","0660466","Rialto, California","103383","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26781","26781","50,000 - 99,999",South Gate,CA,"06037","73080","0673080","South Gate, California","90068","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26782","26782","100,000 - 249,999",Fontana,CA,"06071","24680","0624680","Fontana, California","215485","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26806","26806","50,000 - 99,999",Whittier,CA,"06037","85292","0685292","Whittier, California","84149","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26807","26807","100,000 - 249,999",San Bernardino,CA,"06071","65000","0665000","San Bernardino, California","223706","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26815","26815","50,000 - 99,999",Hawthorne,CA,"06037","32548","0632548","Hawthorne, California","83386","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26837","26837","50,000 - 99,999",Lynwood,CA,"06037","44574","0644574","Lynwood, California","63223","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26847","26847","100,000 - 249,999",Downey,CA,"06037","19766","0619766","Downey, California","108795","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26866","26866","50,000 - 99,999",Chino,CA,"06071","13210","0613210","Chino, California","93122","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26916","26916","50,000 - 99,999",Compton,CA,"06037","15044","0615044","Compton, California","91004","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26923","26923","50,000 - 99,999",Chino Hills,CA,"06071","13214","0613214","Chino Hills, California","77237","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26942","26942","50,000 - 99,999",Redondo Beach,CA,"06037","60018","0660018","Redondo Beach, California","67750","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26958","26958","100,000 - 249,999",Norwalk,CA,"06037","52526","0652526","Norwalk, California","98084","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26967","26967","50,000 - 99,999",Redlands,CA,"06071","59962","0659962","Redlands, California","72552","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"26981","26981","500,000 - 999,999",Oklahoma City,OK,"40109","55000","4055000","Oklahoma City, Oklahoma","702654","162","416","416",330M700US416,"Oklahoma City-Shawnee, OK","Oklahoma City-Shawnee, OK CSA",M0,G3100,"16315673373","195986460","+35.4002683","-097.4330755","Oklahoma City-Shawnee, OK","1551717"
"26987","26987","50,000 - 99,999",Bellflower,CA,"06037","04982","0604982","Bellflower, California","75111","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27003","27003","100,000 - 249,999",Torrance,CA,"06037","80000","0680000","Torrance, California","139232","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27036","27036","50,000 - 99,999",Carson,CA,"06037","11530","0611530","Carson, California","91122","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27046","27046","50,000 - 99,999",Lakewood,CA,"06037","39892","0639892","Lakewood, California","78132","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27072","27072","50,000 - 99,999",Buena Park,CA,"06059","08786","0608786","Buena Park, California","81965","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27096","27096","50,000 - 99,999",Rio Rancho,NM,"35043","63460","3563460","Rio Rancho, New Mexico","110660","107","105","105",330M700US105,"Albuquerque-Santa Fe-Los Alamos, NM","Albuquerque-Santa Fe-Los Alamos, NM CSA",M0,G3100,"61671595819","183599269","+35.6438233","-106.0299689","Albuquerque-Santa Fe-Los Alamos, NM","1168363"
"27097","27097","100,000 - 249,999",Fullerton,CA,"06059","28000","0628000","Fullerton, California","139254","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27100","27100","50,000 - 99,999",Yorba Linda,CA,"06059","86832","0686832","Yorba Linda, California","66163","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27125","27125","250,000 - 499,999",Riverside,CA,"06065","62000","0662000","Riverside, California","318855","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27170","27170","250,000 - 499,999",Anaheim,CA,"06059","02000","0602000","Anaheim, California","340505","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27202","27202","100,000 - 249,999",Moreno Valley,CA,"06065","49270","0649270","Moreno Valley, California","212416","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27206","27206","250,000 - 499,999",Long Beach,CA,"06037","43000","0643000","Long Beach, California","449496","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27212","27212","100,000 - 249,999",Corona,CA,"06065","16350","0616350","Corona, California","160255","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27252","27252","10,000 - 49,999",Conway,AR,"05045","15190","0515190","Conway, Arkansas","69577","35","340","340",330M700US340,"Little Rock-North Little Rock, AR","Little Rock-North Little Rock, AR CSA",M0,G3100,"17062895826","435081012","+34.6811627","-092.1988892","Little Rock-North Little Rock, AR","913536"
"27271","27271","100,000 - 249,999",Garden Grove,CA,"06059","29000","0629000","Garden Grove, California","168246","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27274","27274","100,000 - 249,999",Orange,CA,"06059","53980","0653980","Orange, California","138332","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27276","27276","50,000 - 99,999",Westminster,CA,"06059","84550","0684550","Westminster, California","88737","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27347","27347",no data,Athens,GA,"13059","03440","1303440","Athens-Clarke County unified government (balance), Georgia","128423","110","122","122",330M700US122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",M0,G3100,"34525343347","661587463","+33.7644037","-084.3727678","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","7221137"
"27351","27351","250,000 - 499,999",Santa Ana,CA,"06059","69000","0669000","Santa Ana, California","310523","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27368","27368","50,000 - 99,999",Tustin,CA,"06059","80854","0680854","Tustin, California","77693","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27386","27386","250,000 - 499,999",Albuquerque,NM,"35001","02000","3502000","Albuquerque, New Mexico","560283","107","105","105",330M700US105,"Albuquerque-Santa Fe-Los Alamos, NM","Albuquerque-Santa Fe-Los Alamos, NM CSA",M0,G3100,"61671595819","183599269","+35.6438233","-106.0299689","Albuquerque-Santa Fe-Los Alamos, NM","1168363"
"27417","27417","10,000 - 49,999",Alpharetta,GA,"13121","01696","1301696","Alpharetta, Georgia","67054","110","122","122",330M700US122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",M0,G3100,"34525343347","661587463","+33.7644037","-084.3727678","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","7221137"
"27465","27465","50,000 - 99,999",Norman,OK,"40027","52500","4052500","Norman, Oklahoma","130052","162","416","416",330M700US416,"Oklahoma City-Shawnee, OK","Oklahoma City-Shawnee, OK CSA",M0,G3100,"16315673373","195986460","+35.4002683","-097.4330755","Oklahoma City-Shawnee, OK","1551717"
"27466","27466","100,000 - 249,999",Huntington Beach,CA,"06059","36000","0636000","Huntington Beach, California","192151","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27486","27486","10,000 - 49,999",Perris,CA,"06065","56700","0656700","Perris, California","80606","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27488","27488","100,000 - 249,999",Amarillo,TX,"48375","03000","4803000","Amarillo, Texas","203042","18","108","108",330M700US108,"Amarillo-Borger, TX","Amarillo-Borger, TX CSA",M0,G3100,"15639398556","104440273","+35.3328591","-101.8197224","Amarillo-Borger, TX","292428"
"27504","27504","100,000 - 249,999",Irvine,CA,"06059","36770","0636770","Irvine, California","314615","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27520","27520","50,000 - 99,999",Roswell,GA,"13121","67284","1367284","Roswell, Georgia","91708","110","122","122",330M700US122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",M0,G3100,"34525343347","661587463","+33.7644037","-084.3727678","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","7221137"
"27524","27524","100,000 - 249,999",Costa Mesa,CA,"06059","16532","0616532","Costa Mesa, California","108367","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27566","27566","50,000 - 99,999",Newport Beach,CA,"06059","51182","0651182","Newport Beach, California","82627","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27590","27590","50,000 - 99,999",Lake Forest,CA,"06059","39496","0639496","Lake Forest, California","85835","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27634","27634","50,000 - 99,999",Hemet,CA,"06065","33182","0633182","Hemet, California","92385","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27675","27675","10,000 - 49,999",Lake Elsinore,CA,"06065","39486","0639486","Lake Elsinore, California","73017","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27690","27690","50,000 - 99,999",Mission Viejo,CA,"06059","48256","0648256","Mission Viejo, California","90615","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27714","27714",no data,Sandy Springs,GA,"13121","68516","1368516","Sandy Springs, Georgia","105803","110","122","122",330M700US122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",M0,G3100,"34525343347","661587463","+33.7644037","-084.3727678","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","7221137"
"27863","27863","100,000 - 249,999",Little Rock,AR,"05119","41000","0541000","Little Rock, Arkansas","203844","35","340","340",330M700US340,"Little Rock-North Little Rock, AR","Little Rock-North Little Rock, AR CSA",M0,G3100,"17062895826","435081012","+34.6811627","-092.1988892","Little Rock-North Little Rock, AR","913536"
"27904","27904","10,000 - 49,999",Indio,CA,"06065","36448","0636448","Indio, California","93045","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"27906","27906","10,000 - 49,999",Murrieta,CA,"06065","50076","0650076","Murrieta, California","111870","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"28023","28023","250,000 - 499,999",Atlanta,GA,"13121","04000","1304000","Atlanta, Georgia","510826","110","122","122",330M700US122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL CSA",M0,G3100,"34525343347","661587463","+33.7644037","-084.3727678","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL","7221137"
"28030","28030","50,000 - 99,999",Temecula,CA,"06065","78120","0678120","Temecula, California","110696","145","348","348",330M700US348,"Los Angeles-Long Beach, CA","Los Angeles-Long Beach, CA CSA",M0,G3100,"87985263317","3477917935","+34.4637584","-116.6585523","Los Angeles-Long Beach, CA","18316743"
"28537","28537","50,000 - 99,999",Lawton,OK,"40031","41850","4041850","Lawton, Oklahoma","90226","144","334","334",330M700US334,"Lawton-Duncan, OK","Lawton-Duncan, OK CSA",M0,G3100,"6661893436","116472965","+34.5109750","-098.2363048","Lawton-Duncan, OK","171015"
"28866","28866","10,000 - 49,999",Surprise,AZ,"04013","71510","0471510","Surprise, Arizona","158282","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"28867","28867","100,000 - 249,999",Birmingham,AL,"01073","07000","0107000","Birmingham, Alabama","196518","84","142","142",330M700US142,"Birmingham-Cullman-Talladega, AL","Birmingham-Cullman-Talladega, AL CSA",M0,G3100,"19171722094","386478372","+33.4785368","-086.7061489","Birmingham-Cullman-Talladega, AL","1367706"
"28941","28941","100,000 - 249,999",Peoria,AZ,"04013","54050","0454050","Peoria, Arizona","198753","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29018","29018","100,000 - 249,999",Glendale,AZ,"04013","27820","0427820","Glendale, Arizona","253868","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29030","29030","50,000 - 99,999",Hoover,AL,"01073","35896","0135896","Hoover, Alabama","92459","84","142","142",330M700US142,"Birmingham-Cullman-Talladega, AL","Birmingham-Cullman-Talladega, AL CSA",M0,G3100,"19171722094","386478372","+33.4785368","-086.7061489","Birmingham-Cullman-Talladega, AL","1367706"
"29129","29129","100,000 - 249,999",Scottsdale,AZ,"04013","65000","0465000","Scottsdale, Arizona","244421","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29155","29155","10,000 - 49,999",Goodyear,AZ,"04013","28380","0428380","Goodyear, Arizona","111807","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29159","29159","10,000 - 49,999",Avondale,AZ,"04013","04720","0404720","Avondale, Arizona","93555","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
"29187","29187","1,000,000 - 9,999,999",Phoenix,AZ,"04013","55000","0455000","Phoenix, Arizona","1650051","89","429","429",330M700US429,"Phoenix-Mesa, AZ","Phoenix-Mesa, AZ CSA",M0,G3100,"50054792571","179338466","+33.3420476","-111.7567369","Phoenix-Mesa, AZ","5124113"
